2001	10	13	3	31.9	23.9
2001	10	14	3	31.5	24.7
2001	10	15	2	33	25
2001	10	16	0	33.2	26.3
2001	10	17	4	30.9	23.7
2001	10	18	0	33	24.5
2001	10	19	0	32.5	25.6
2001	10	20	0	32.7	25.6
2001	10	21	0	32	25.3
2001	10	22	5	32.4	24.5
2001	10	23	0	33	25.6
2001	10	24	21	29.8	24.2
2001	10	25	55	25.1	23.7
2001	10	26	71	28	23.8
2001	10	27	23	32.1	25.1
2001	10	28	0	32	25.3
2001	10	29	2	31.5	24.5
2001	10	30	10	32	23.6
2001	10	31	28	27	24
2001	11	1	2	31	23.6
2001	11	2	5	29.1	23.7
2001	11	3	0	31.5	23.9
2001	11	4	0	33	25.7
2001	11	5	0	33	25.2
2001	11	6	26	32.7	23.8
2001	11	7	0	33.2	25.3
2001	11	8	0	33.1	26.7
2001	11	9	0	33.5	25
2001	11	10	0	31.5	24
2001	11	11	0	31	24.5
2001	11	12	0	30	23.5
2001	11	13	0	32.5	23.5
2001	11	14	0	31.5	24
2001	11	15	12	29	24
2001	11	16	0	30.5	21
2001	11	17	0	31.5	21
2001	11	18	0	31.5	21.5
2001	11	19	0	30.5	21
2001	11	20	0	28.5	21
2001	11	21	0	29	19.5
2001	11	22	0	28	23
2001	11	23	0	28	15.6
2001	11	24	0	28	15
2001	11	25	0	28	15
2001	11	26	0	29	17.5
2001	11	27	0	28	17
2001	11	28	0	28	16
2001	11	29	0	29.5	14.5
2001	11	30	0	29	15
2001	12	1	0	30.5	16.7
2001	12	2	0	30.5	19.4
2001	12	3	0	31.5	20.2
2001	12	4	0	30.5	20.4
2001	12	5	0	30	19.9
2001	12	6	0	29.5	18.8
2001	12	7	0	30	17.9
2001	12	8	0	30.3	18.7
2001	12	9	0	30.6	19.8
2001	12	10	0	29.4	20.5
2001	12	11	0	29.4	18
2001	12	12	0	29.5	18.5
2001	12	13	0	30	20.7
2001	12	14	0	30.6	20.5
2001	12	15	0	30.5	22.8
2001	12	16	0	31	21.6
2001	12	17	0	31.8	22
2001	12	18	0	31	22.6
2001	12	19	0	31.5	22.6
2001	12	20	0	31	22.9
2001	12	21	0	30.3	22.1
2001	12	22	0	31.5	21.7
2001	12	23	0	29.5	21.5
2001	12	24	0	28.5	21.1
2001	12	25	0	28.5	20.9
2001	12	26	0	27.6	20.5
2001	12	27	0	29.4	19.2
2001	12	28	0	29.3	18
2001	12	29	0	30	19.4
2001	12	30	0	29.5	19.4
2001	12	31	0	28.6	17.9
2002	1	1	0	26.5	20.2
2002	1	2	0	28.5	18.7
2002	1	3	0	27.9	18.7
2002	1	4	0	28	18.1
2002	1	5	0	27.9	18.3
2002	1	6	0	29.5	17.5
2002	1	7	0	29	18.2
2002	1	8	0	30	18.7
2002	1	9	0	28	19
2002	1	10	0	29.5	19.5
2002	1	11	0	29.5	16.5
2002	1	12	0	28.2	15
2002	1	13	0	27.5	13.2
2002	1	14	0	27.9	12.9
2002	1	15	0	30.2	12.9
2002	1	16	0	29	15.1
2002	1	17	0	30	14.3
2002	1	18	0	31.2	15
2002	1	19	0	31	15.4
2002	1	20	0	31.2	15.3
2002	1	21	0	31.5	17.7
2002	1	22	0	31.9	20.6
2002	1	23	0	33.1	19.2
2002	1	24	0	33	18.5
2002	1	25	0	33.5	19
2002	1	26	0	32.5	15.5
2002	1	27	0	32	13.5
2002	1	28	0	29.5	13
2002	1	29	0	29.5	15.5
2002	1	30	0	30.1	17.6
2002	1	31	0	29.7	19.5
2002	2	1	0	31.6	17.8
2002	2	2	0	31.6	18.1
2002	2	3	0	31.5	17.9
2002	2	4	0	30.8	15.6
2002	2	5	0	30.4	14.2
2002	2	6	0	30.7	14
2002	2	7	0	31.6	15.5
2002	2	8	0	31.7	16.3
2002	2	9	0	33.1	18.3
2002	2	10	0	34.2	18.6
2002	2	11	0	33.2	18.9
2002	2	12	0	32.5	22
2002	2	13	0	32.8	21.5
2002	2	14	0	34.5	21.8
2002	2	15	0	34.4	19.9
2002	2	16	0	33.1	20
2002	2	17	0	33.5	21.5
2002	2	18	0	34.3	20
2002	2	19	0	34.3	19.1
2002	2	20	0	33.5	17.3
2002	2	21	0	34.1	16.3
2002	2	22	0	32.9	16.3
2002	2	23	0	32.6	19
2002	2	24	0	33.9	19
2002	2	25	0	35.8	17.3
2002	2	26	0	35	21.4
2002	2	27	0	34	20.5
2002	2	28	0	34.9	21.2
2002	3	1	0	33.2	17.9
2002	3	2	0	33.6	17.2
2002	3	3	0	34.7	19.6
2002	3	4	0	35.5	19
2002	3	5	0	35.4	21.3
2002	3	6	0	34.4	20.5
2002	3	7	0	34.6	18.5
2002	3	8	0	34	19
2002	3	9	0	33.5	15.5
2002	3	10	0	34.5	16.8
2002	3	11	0	35	19.5
2002	3	12	0	36.5	20.5
2002	3	13	0	36.5	20.5
2002	3	14	0	36.5	20.5
2002	3	15	0	34.5	21.5
2002	3	16	0	36.5	20.5
2002	3	17	0	35	21
2002	3	18	0	36.5	20.5
2002	3	19	0	35.5	21.5
2002	3	20	0	36.5	20.5
2002	3	21	0	36.5	20
2002	3	22	0	36.5	19
2002	3	23	0	33.5	21.5
2002	3	24	0	36.5	23.5
2002	3	25	0	36.3	18.5
2002	3	26	0	37.4	19
2002	3	27	0	36	21.5
2002	3	28	0	35.6	22.9
2002	3	29	0	35	22.4
2002	3	30	0	34.4	24.4
2002	3	31	0	36.9	23
2002	4	1	0	36.9	22
2002	4	2	0	36.5	22
2002	4	3	0	37.5	21.5
2002	4	4	0	37	20.5
2002	4	5	0	36.5	22
2002	4	6	0	37	21.5
2002	4	7	0	36.5	20.5
2002	4	8	0	37	21
2002	4	9	0	36.5	21.5
2002	4	10	0	36.5	20.5
2002	4	11	0	36.5	20.5
2002	4	12	0	37	20.5
2002	4	13	0	36	21.5
2002	4	14	0	36.5	21.5
2002	4	15	0	37.5	19.5
2002	4	16	0	37.5	22.5
2002	4	17	0	37.5	21.5
2002	4	18	0	37	20.5
2002	4	19	0	36.5	20.5
2002	4	20	0	37	21.5
2002	4	21	0	37.5	21.5
2002	4	22	0	38	23.5
2002	4	23	0	37.2	25
2002	4	24	0	37.5	25.7
2002	4	25	8	38.2	24.6
2002	4	26	0	37.5	25.1
2002	4	27	0	38.1	24.9
2002	4	28	0	38	24.3
2002	4	29	0	37.8	25.2
2002	4	30	0	37.4	25.4
2002	5	1	0	38.3	25.4
2002	5	2	0	38.8	25.5
2002	5	3	0	39.5	26.1
2002	5	4	0	38.5	27
2002	5	5	0	38.2	26.8
2002	5	6	0	39.4	25.5
2002	5	7	0	39.5	25.9
2002	5	8	0	38.2	26.1
2002	5	9	0	38.2	25.7
2002	5	10	0	37.1	26.4
2002	5	11	0	37.1	27.3
2002	5	12	14	28.3	24.7
2002	5	13	1	33.3	24.9
2002	5	14	0	33	25
2002	5	15	37	32.6	24.9
2002	5	16	0	31.1	25
2002	5	17	34	26.4	24.7
2002	5	18	0	28	25
2002	5	19	44	29.9	23.5
2002	5	20	78	28.2	21.8
2002	5	21	89	25.9	22.1
2002	5	22	6	31.9	24.4
2002	5	23	7	33.6	24.7
2002	5	24	0	32	25.8
2002	5	25	0	34	25.9
2002	5	26	0	33.9	25
2002	5	27	12	32.3	25.4
2002	5	28	6	32	25.3
2002	5	29	3	33.1	24.9
2002	5	30	27	32.9	24
2002	5	31	0	32.6	25.6
2002	6	1	0	31.3	25.5
2002	6	2	12	31.3	25.3
2002	6	3	77	32.3	25
2002	6	4	4	32.5	25.6
2002	6	5	0	31.2	25.6
2002	6	6	0	30	25.9
2002	6	7	0	32.9	25.8
2002	6	8	8	32.5	24.9
2002	6	9	23	31	25
2002	6	10	0	33	26.4
2002	6	11	4	32.2	26.2
2002	6	12	17	31	26.1
2002	6	13	24	29.5	24
2002	6	14	41	29.5	24.7
2002	6	15	4	31	24.9
2002	6	16	31	30	24.6
2002	6	17	0	31	25.8
2002	6	18	15	30.7	25.1
2002	6	19	16	30.5	25.9
2002	6	20	4	31	25
2002	6	21	6	30.2	24.5
2002	6	22	41	29	24.9
2002	6	23	49	29.1	24.5
2002	6	24	57	26.2	24.1
2002	6	25	2	28.5	25.2
2002	6	26	29	28.5	24.7
2002	6	27	9	31.3	25.5
2002	6	28	58	26	23.8
2002	6	29	4	29.8	25.7
2002	6	30	30	29.2	25.1
2002	7	1	17	29.7	25.2
2002	7	2	25	30.8	24.5
2002	7	3	0	29.4	26.9
2002	7	4	0	30.5	24
2002	7	5	38	29.8	23.9
2002	7	6	6	31.1	27.2
2002	7	7	3	27.2	25.5
2002	7	8	28	31.6	25.1
2002	7	9	10	31.1	25.7
2002	7	10	44	26	24
2002	7	11	13	29.8	25.1
2002	7	12	8	30.9	25.1
2002	7	13	9	29	25
2002	7	14	23	30.3	24.8
2002	7	15	7	30.3	25.2
2002	7	16	0	31	26.5
2002	7	17	5	31.5	26.7
2002	7	18	21	31	23.6
2002	7	19	50	29	24.2
2002	7	20	0	30.1	26.5
2002	7	21	0	30.7	27
2002	7	22	0	30.2	26.5
2002	7	23	4	31.4	25.6
2002	7	24	4	31	25.5
2002	7	25	11	30	25.2
2002	7	26	30	30	24.3
2002	7	27	0	30.7	26.1
2002	7	28	0	30.8	25.8
2002	7	29	0	30.7	25.1
2002	7	30	4	31	25.4
2002	7	31	7	30.7	25.3
2002	8	1	0	32.2	25.6
2002	8	2	0	30.1	26.4
2002	8	3	0	32.2	26.3
2002	8	4	0	32.3	25.9
2002	8	5	0	28.4	25.1
2002	8	6	5	26.8	24.6
2002	8	7	28	26.8	23.7
2002	8	8	66	29.5	22.9
2002	8	9	0	29.6	24.5
2002	8	10	12	28.7	24.6
2002	8	11	11	28.9	25
2002	8	12	61	27.1	24.6
2002	8	13	55	28.3	23.7
2002	8	14	34	28.7	24.3
2002	8	15	86	27.5	23.7
2002	8	16	81	28	23.4
2002	8	17	0	30.3	26.8
2002	8	18	5	29.8	26.2
2002	8	19	5	30.7	26.2
2002	8	20	18	28.8	25.2
2002	8	21	79	25.2	22.7
2002	8	22	129	26.8	23.3
2002	8	23	0	29	24.8
2002	8	24	0	31.4	24.7
2002	8	25	0	29.2	26.5
2002	8	26	9	30.5	23.5
2002	8	27	0	31.6	25.4
2002	8	28	32	29.6	24.5
2002	8	29	11	30.2	24.9
2002	8	30	13	29.4	23.1
2002	8	31	0	31.7	25.2
2002	9	1	3	32	25.7
2002	9	2	0	30.6	25.9
2002	9	3	2	31.5	26.7
2002	9	4	0	32.2	26.4
2002	9	5	39	30	24.9
2002	9	6	19	26	23.9
2002	9	7	43	29.5	24.4
2002	9	8	86	25.9	23.2
2002	9	9	59	29.1	23.5
2002	9	10	15	31	24.5
2002	9	11	40	31.2	24.5
2002	9	12	0	31.2	24.6
2002	9	13	0	29.7	26.2
2002	9	14	0	32.2	25.9
2002	9	15	4	30.8	25.5
2002	9	16	17	31	25.7
2002	9	17	11	30.4	24.9
2002	9	18	5	29.9	24.8
2002	9	19	0	28.2	25.4
2002	9	20	33	29.6	24
2002	9	21	0	31	24.4
2002	9	22	2	30.2	25.6
2002	9	23	0	30.9	25.5
2002	9	24	0	31.5	25.4
2002	9	25	57	29.5	24.3
2002	9	26	0	31.5	24.9
2002	9	27	0	29.9	25.2
2002	9	28	0	32.5	24.8
2002	9	29	0	31	26.4
2002	9	30	3	31.5	26.3
2002	10	1	0	30	25.7
2002	10	2	0	32.2	24.7
2002	10	3	0	32.8	26.6
2002	10	4	0	32.2	26.4
2002	10	5	5	33.6	24.7
2002	10	6	42	32.3	23.2
2002	10	7	8	30.6	24.8
2002	10	8	0	30.8	24.6
2002	10	9	0	31.6	24.1
2002	10	10	0	32.1	24.3
2002	10	11	0	32.2	24
2002	10	12	0	32.5	24.2
2002	10	13	3	32.1	25.6
2002	10	14	0	32.2	24.4
2002	10	15	0	32.3	24
2002	10	16	0	32.8	24.6
2002	10	17	0	33.3	25
2002	10	18	0	33.2	25.2
2002	10	19	0	30.8	26
2002	10	20	0	32.2	25
2002	10	21	47	29	24.2
2002	10	22	0	31.3	24.5
2002	10	23	0	32	23.8
2002	10	24	0	33	24.4
2002	10	25	48	32.4	23.1
2002	10	26	0	33	23.5
2002	10	27	0	33.2	23.8
2002	10	28	20	31.1	22
2002	10	29	20	31.2	23
2002	10	30	0	32.2	23
2002	10	31	0	32.2	24
2002	11	1	0	32.4	23.7
2002	11	2	7	26.5	22.5
2002	11	3	31	29.5	24.1
2002	11	4	0	29.7	23.6
2002	11	5	0	29.3	23.6
2002	11	6	0	29.9	23.4
2002	11	7	0	30.4	23
2002	11	8	0	30.6	23.2
2002	11	9	0	31.8	23.5
2002	11	10	0	32.2	24.8
2002	11	11	0	32.6	23.1
2002	11	12	0	32.5	23.5
2002	11	13	0	32.6	24.8
2002	11	14	0	31.5	24
2002	11	15	0	29.5	24
2002	11	16	0	30.5	21
2002	11	17	0	31.5	21
2002	11	18	0	31.5	21.5
2002	11	19	24	30.5	21
2002	11	20	0	30.1	21
2002	11	21	0	30.5	23
2002	11	22	0	31.1	22.8
2002	11	23	0	30	23.9
2002	11	24	0	29.5	23.7
2002	11	25	28	30	23.8
2002	11	26	0	30	23.5
2002	11	27	0	30.2	23.2
2002	11	28	0	29	23.1
2002	11	29	31	29	23.8
2002	11	30	0	29.6	22.9
2002	12	1	0	31.2	23.5
2002	12	2	0	30.7	23
2002	12	3	0	29.9	22
2002	12	4	0	30.6	22.3
2002	12	5	0	30.4	22.4
2002	12	6	0	30.3	22.1
2002	12	7	0	30.3	22
2002	12	8	0	29.6	21.4
2002	12	9	0	29.8	21.1
2002	12	10	0	31.1	22.2
2002	12	11	40	29.1	22.2
2002	12	12	0	29	21.3
2002	12	13	0	29	21.4
2002	12	14	0	30	21.9
2002	12	15	0	31.1	21.8
2002	12	16	0	31	22.6
2002	12	17	0	30.5	20.8
2002	12	18	0	30	19.9
2002	12	19	0	28.6	17.4
2002	12	20	0	29	15.9
2002	12	21	0	29.1	15.9
2002	12	22	0	28.4	16.2
2002	12	23	0	28	18.4
2002	12	24	0	26.6	19.9
2002	12	25	0	28.9	19.2
2002	12	26	0	27.6	20.8
2002	12	27	0	28	15.5
2002	12	28	0	27.5	15
2002	12	29	0	27.9	15.8
2002	12	30	0	28.1	16.5
2002	12	31	0	28	18.3
2003	1	1	0	23.1	20.1
2003	1	2	0	24.8	20
2003	1	3	0	24.8	19.4
2003	1	4	0	30.2	19.4
2003	1	5	0	28.5	23.2
2003	1	6	0	27.8	17.2
2003	1	7	0	29.4	17.4
2003	1	8	0	29.2	18
2003	1	9	0	30.5	18.5
2003	1	10	0	29	16.9
2003	1	11	0	29	16.6
2003	1	12	0	29	17.1
2003	1	13	0	28.8	17
2003	1	14	0	28.7	16.9
2003	1	15	0	28.3	17
2003	1	16	0	27.9	18.3
2003	1	17	0	28.1	17.5
2003	1	18	0	28.7	18.3
2003	1	19	0	29.3	18.2
2003	1	20	0	29.9	17.2
2003	1	21	0	29.9	16.2
2003	1	22	0	28.7	15.9
2003	1	23	0	28.5	14.7
2003	1	24	0	28.9	13.9
2003	1	25	0	28.6	13
2003	1	26	0	29.7	15.1
2003	1	27	0	29.5	13.9
2003	1	28	0	30.9	15.9
2003	1	29	0	30.9	18
2003	1	30	0	30.9	19.1
2003	1	31	0	31.3	19.5
2003	2	1	0	30.7	17.5
2003	2	2	0	32	18.4
2003	2	3	0	33.4	17.7
2003	2	4	0	32.9	19.2
2003	2	5	0	31.9	22
2003	2	6	0	30.1	21.5
2003	2	7	0	30.6	19.2
2003	2	8	0	31.5	17.8
2003	2	9	0	32.2	16
2003	2	10	0	32.1	18.5
2003	2	11	0	32.9	19.5
2003	2	12	0	33.1	20.9
2003	2	13	0	33.7	20.5
2003	2	14	0	34.7	20.5
2003	2	15	0	34.1	18.9
2003	2	16	0	32	17
2003	2	17	0	32.2	16.6
2003	2	18	0	32.5	15.7
2003	2	19	0	32.7	16.4
2003	2	20	0	34.6	17.9
2003	2	21	0	34.5	19.9
2003	2	22	0	33.5	20.5
2003	2	23	0	32.9	17.5
2003	2	24	0	34.3	15
2003	2	25	0	32	15.7
2003	2	26	0	33	16.4
2003	2	27	0	33.8	16.1
2003	2	28	0	34	18
2003	3	1	0	34.9	19.6
2003	3	2	0	35	20.6
2003	3	3	0	34.3	20.6
2003	3	4	0	34.1	18.2
2003	3	5	0	35.6	18.6
2003	3	6	0	35.6	21
2003	3	7	0	34.5	17.3
2003	3	8	0	34.5	15.3
2003	3	9	0	34.6	16
2003	3	10	0	34.6	18.4
2003	3	11	0	35	19.8
2003	3	12	0	35.2	22.1
2003	3	13	0	34	23
2003	3	14	4	33.9	22.5
2003	3	15	0	35.2	19.5
2003	3	16	0	35.4	20.2
2003	3	17	0	35.7	21.4
2003	3	18	0	35.2	21
2003	3	19	0	35.8	20.3
2003	3	20	0	35.8	21
2003	3	21	0	33.2	20
2003	3	22	0	35	21.1
2003	3	23	0	35.3	20.3
2003	3	24	0	35.6	20.4
2003	3	25	0	35.8	21.8
2003	3	26	0	35.4	21.8
2003	3	27	0	35.4	22.2
2003	3	28	0	32.6	23.7
2003	3	29	0	34.6	23
2003	3	30	0	34.5	22.6
2003	3	31	0	35.2	23.5
2003	4	1	0	35.4	22.2
2003	4	2	0	35.2	22.5
2003	4	3	0	35.8	22.1
2003	4	4	0	35.7	23.2
2003	4	5	0	35.8	23.6
2003	4	6	0	36.9	24.9
2003	4	7	0	36.4	24
2003	4	8	0	36.6	25
2003	4	9	0	36.6	25
2003	4	10	0	36.8	25
2003	4	11	0	36.6	25.1
2003	4	12	0	36.7	25.2
2003	4	13	0	36.3	24.2
2003	4	14	0	36.4	24.8
2003	4	15	0	36.9	25
2003	4	16	0	37.8	25.1
2003	4	17	0	36.7	24.9
2003	4	18	0	36.6	25.2
2003	4	19	0	36.5	25
2003	4	20	0	37.4	24.9
2003	4	21	0	37.2	25.1
2003	4	22	0	36.6	25.3
2003	4	23	0	37.2	25.3
2003	4	24	0	37.7	24.9
2003	4	25	10	37.6	23.5
2003	4	26	0	37	24
2003	4	27	0	36.6	24.7
2003	4	28	0	37.3	25
2003	4	29	0	38	25.2
2003	4	30	0	37.2	26.2
2003	5	1	0	33.7	24.1
2003	5	2	10	33	21.5
2003	5	3	19	35.5	23
2003	5	4	0	36.2	24.3
2003	5	5	0	36.6	25.4
2003	5	6	0	38	25.1
2003	5	7	0	38	26.5
2003	5	8	0	39	25.9
2003	5	9	0	36.5	22.2
2003	5	10	0	36.5	25.6
2003	5	11	11	33	24.4
2003	5	12	4	32.1	25.1
2003	5	13	38	28.3	23.6
2003	5	14	0	32.4	24.6
2003	5	15	19	31.2	23.7
2003	5	16	14	31.8	23
2003	5	17	25	29.2	22.9
2003	5	18	17	27.1	23.9
