Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1992","1992","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1993","1993","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1994","1994","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1995","1995","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1996","1996","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1997","1997","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1998","1998","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","1999","1999","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2000","2000","1000 ha","3192","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2001","2001","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2002","2002","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2003","2003","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2004","2004","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2005","2005","1000 ha","3192","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2006","2006","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2007","2007","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2008","2008","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2009","2009","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2010","2010","1000 ha","3192","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2011","2011","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2012","2012","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2013","2013","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2014","2014","1000 ha","3192","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6714","Primary Forest","2015","2015","1000 ha","3192","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1990","1990","1000 ha","35633","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1991","1991","1000 ha","35167.7","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1992","1992","1000 ha","34702.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1993","1993","1000 ha","34237.1","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1994","1994","1000 ha","33771.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1995","1995","1000 ha","33306.5","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1996","1996","1000 ha","32841.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1997","1997","1000 ha","32375.9","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1998","1998","1000 ha","31910.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","1999","1999","1000 ha","31445.3","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2000","2000","1000 ha","30980","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2001","2001","1000 ha","30640","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2002","2002","1000 ha","30300","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2003","2003","1000 ha","29960","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2004","2004","1000 ha","29620","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2005","2005","1000 ha","29280","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2006","2006","1000 ha","28942.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2007","2007","1000 ha","28605.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2008","2008","1000 ha","28267.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2009","2009","1000 ha","27930.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2010","2010","1000 ha","27593","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2011","2011","1000 ha","27055.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2012","2012","1000 ha","26517.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2013","2013","1000 ha","25980.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2014","2014","1000 ha","25442.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6717","Other naturally regenerated forest","2015","2015","1000 ha","24905","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1990","1990","1000 ha","393","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1991","1991","1000 ha","423.3","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1992","1992","1000 ha","453.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1993","1993","1000 ha","483.9","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1994","1994","1000 ha","514.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1995","1995","1000 ha","544.5","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1996","1996","1000 ha","574.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1997","1997","1000 ha","605.1","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1998","1998","1000 ha","635.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","1999","1999","1000 ha","665.7","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2000","2000","1000 ha","696","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2001","2001","1000 ha","726.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2002","2002","1000 ha","757.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2003","2003","1000 ha","787.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2004","2004","1000 ha","818.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2005","2005","1000 ha","849","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2006","2006","1000 ha","876.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2007","2007","1000 ha","904.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2008","2008","1000 ha","932.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2009","2009","1000 ha","960.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2010","2010","1000 ha","988","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2011","2011","1000 ha","979.2","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2012","2012","1000 ha","970.4","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2013","2013","1000 ha","961.6","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2014","2014","1000 ha","952.8","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6716","Planted Forest","2015","2015","1000 ha","944","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1990","1990","1000 ha","15708","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1991","1991","1000 ha","16155","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1992","1992","1000 ha","16608","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1993","1993","1000 ha","16995","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1994","1994","1000 ha","17455","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1995","1995","1000 ha","17861","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1996","1996","1000 ha","18242","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1997","1997","1000 ha","18662","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1998","1998","1000 ha","19103","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","1999","1999","1000 ha","19442","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2000","2000","1000 ha","19674","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2001","2001","1000 ha","19856.4","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2002","2002","1000 ha","20179.8","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2003","2003","1000 ha","20432.2","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2004","2004","1000 ha","20629.6","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2005","2005","1000 ha","20752","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2006","2006","1000 ha","20738.6","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2007","2007","1000 ha","20666.2","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2008","2008","1000 ha","20661.8","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2009","2009","1000 ha","20806.4","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2010","2010","1000 ha","21027","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2011","2011","1000 ha","21544.4","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2012","2012","1000 ha","22085.8","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2013","2013","1000 ha","22587.2","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2014","2014","1000 ha","23088.6","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2015","2015","1000 ha","23518","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6670","Other land","2016","2016","1000 ha","24053.4","Fc","Calculated data"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1961","1961","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1962","1962","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1963","1963","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1964","1964","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1965","1965","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1966","1966","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1967","1967","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1968","1968","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1969","1969","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1970","1970","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1971","1971","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1972","1972","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1973","1973","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1974","1974","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1975","1975","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1976","1976","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1977","1977","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1978","1978","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1979","1979","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1980","1980","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1981","1981","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1982","1982","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1983","1983","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1984","1984","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1985","1985","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1986","1986","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1987","1987","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1988","1988","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1989","1989","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1990","1990","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1991","1991","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1992","1992","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1993","1993","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1994","1994","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1995","1995","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1996","1996","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1997","1997","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1998","1998","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","1999","1999","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2000","2000","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2001","2001","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2002","2002","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2003","2003","1000 ha","2305","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2004","2004","1000 ha","2317","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2005","2005","1000 ha","2323","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2006","2006","1000 ha","2312","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2007","2007","1000 ha","2307","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2008","2008","1000 ha","2328","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2009","2009","1000 ha","2329","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2010","2010","1000 ha","2333","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2011","2011","1000 ha","2330","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2012","2012","1000 ha","2344","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2013","2013","1000 ha","2351","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2014","2014","1000 ha","2351","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2015","2015","1000 ha","2351","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6680","Inland waters","2016","2016","1000 ha","2351","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1961","1961","1000 ha","536","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1962","1962","1000 ha","570","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1963","1963","1000 ha","758","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1964","1964","1000 ha","786","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1965","1965","1000 ha","753","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1966","1966","1000 ha","773","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1967","1967","1000 ha","781","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1968","1968","1000 ha","816","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1969","1969","1000 ha","818","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1970","1970","1000 ha","839","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1971","1971","1000 ha","890","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1972","1972","1000 ha","890","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1973","1973","1000 ha","890","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1974","1974","1000 ha","971","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1975","1975","1000 ha","976","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1976","1976","1000 ha","985","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1977","1977","1000 ha","939","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1978","1978","1000 ha","981","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1979","1979","1000 ha","1044","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1980","1980","1000 ha","1006","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1981","1981","1000 ha","1073","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1982","1982","1000 ha","1044","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1983","1983","1000 ha","1011","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1984","1984","1000 ha","1064","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1985","1985","1000 ha","1057","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1986","1986","1000 ha","1059","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1987","1987","1000 ha","1079","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1988","1988","1000 ha","997","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1989","1989","1000 ha","1018","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1990","1990","1000 ha","1056","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1991","1991","1000 ha","1003","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1992","1992","1000 ha","998","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1993","1993","1000 ha","1110","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1994","1994","1000 ha","1336","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1995","1995","1000 ha","1555","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1996","1996","1000 ha","1557","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1997","1997","1000 ha","1556","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1998","1998","1000 ha","1592","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","1999","1999","1000 ha","1692","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2000","2000","1000 ha","1868","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2001","2001","1000 ha","1910","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2002","2002","1000 ha","1985","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2003","2003","1000 ha","2050","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2004","2004","1000 ha","2110","I","Country data reported by International Organizations where the country is a member (Semi-official) - WTO, EU, UNSD, etc."
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2005","2005","1000 ha","2136","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2006","2006","1000 ha","2244","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2007","2007","1000 ha","2250","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2008","2008","1000 ha","2255","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2009","2009","1000 ha","2275","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2010","2010","1000 ha","2329","W","Data reported on country official publications or web sites (Official) or trade country files"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2011","2011","1000 ha","2292","Q","Official data reported on FAO Questionnaires from countries"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2012","2012","1000 ha","2295","Fm","Manual Estimation"
"RL","Land Use","28","Myanmar","5110","Area","6690","Land area equipped for irrigation","2013","2013","1000 ha","2295","Fm","Manual Estimation"
